"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.orig","Input.corr","Answer.grammar-correction.label","Approve","Reject"
"385MDVINFBEE2JFZXFJO5EFI1XTJWW","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3BGYGHDBBXJU7RHE2CTR799Z09F22L","A2QI7E49C9VLQ7","Submitted","Thu Mar 11 05:02:44 PST 2021","Thu Mar 11 06:28:03 PST 2021","Sun Mar 14 07:28:03 PDT 2021","","","","5119","0% (0/0)","0% (0/0)","0% (0/0)","For ordinary customers, it is not easy to discern between a cold and the flu, therefore it is better to suggest drugs consisted of only acetaminophen or crude medicine materials especially during the flu season.","For ordinary customers, it is not easy to tell the difference between a cold and the flu, so it is better to suggest drugs consisting only of acetaminophen or natural remedies, especially during the flu season.","Yes"
"385MDVINFBEE2JFZXFJO5EFI1XTJWW","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3NAPMVF0ZWE1TSEK8OAM30Q7BMM72L","AKSLU0C30G3JT","Submitted","Wed Mar 10 15:51:26 PST 2021","Wed Mar 10 15:51:42 PST 2021","Sat Mar 13 15:51:42 PST 2021","","","","16","100% (1/1)","100% (1/1)","100% (1/1)","For ordinary customers, it is not easy to discern between a cold and the flu, therefore it is better to suggest drugs consisted of only acetaminophen or crude medicine materials especially during the flu season.","For ordinary customers, it is not easy to tell the difference between a cold and the flu, so it is better to suggest drugs consisting only of acetaminophen or natural remedies, especially during the flu season.","Yes"
"3EN4YVUOUBRTRJKP7KFA7XTPAZZJXP","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","36DSNE9QZ5X8KU4RWVXGD3YJ3MBJO3","A1KQ4XZM996XWW","Submitted","Wed Mar 10 15:23:26 PST 2021","Wed Mar 10 15:40:35 PST 2021","Sat Mar 13 15:40:35 PST 2021","","","","1029","0% (0/0)","0% (0/0)","0% (0/0)","AS you know, I am currently discussing job applications with our university employment center staff but I wanted to ask if I could schedule an appointment to hear about the music industry and your take on it.","As you know, I am currently discussing job applications with our university employment center staff, but I wanted to ask if I could schedule an appointment to hear about the music industry and your take on it.","Yes"
"3EN4YVUOUBRTRJKP7KFA7XTPAZZJXP","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3EA3QWIZ4IUS2BPTAUYFVCP6PEQTI8","A3ENQKD0V9VHBF","Submitted","Wed Mar 10 12:12:17 PST 2021","Wed Mar 10 12:12:50 PST 2021","Sat Mar 13 12:12:50 PST 2021","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","AS you know, I am currently discussing job applications with our university employment center staff but I wanted to ask if I could schedule an appointment to hear about the music industry and your take on it.","As you know, I am currently discussing job applications with our university employment center staff, but I wanted to ask if I could schedule an appointment to hear about the music industry and your take on it.","Yes"
"3EN4YVUOUBRTRJKP7KFA7XTPAZZJXP","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3TYCR1GOTCIQEO6Y1PKA9GIFREFZLH","A2ZRL1ZWWXJ0L7","Submitted","Wed Mar 10 12:49:54 PST 2021","Wed Mar 10 12:50:08 PST 2021","Sat Mar 13 12:50:08 PST 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","AS you know, I am currently discussing job applications with our university employment center staff but I wanted to ask if I could schedule an appointment to hear about the music industry and your take on it.","As you know, I am currently discussing job applications with our university employment center staff, but I wanted to ask if I could schedule an appointment to hear about the music industry and your take on it.","Yes"
"3XAOZ9UYRYQ2N539VHEC9P1AJFC1Q6","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3CFJTT4SXTP54DSMXRVEQGXO0H7I7T","A3EB5G62854MAJ","Submitted","Wed Mar 10 12:42:50 PST 2021","Wed Mar 10 12:43:03 PST 2021","Sat Mar 13 12:43:03 PST 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","In conclusion, I think that long-term traffic and pollution reductions would depend on education the public to use public transport more, and on governments using public money to construct and run efficient system.","In conclusion, I think that long-term traffic and pollution reduction  depends on educating the public to use public transport more and on governments using public money to construct and run efficient systems.","Yes"
"3XAOZ9UYRYQ2N539VHEC9P1AJFC1Q6","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3FDJT1UU747HN44R911T5CY51GNK5F","A37WDOIQH6JM6V","Submitted","Wed Mar 10 14:13:58 PST 2021","Wed Mar 10 14:14:28 PST 2021","Sat Mar 13 14:14:28 PST 2021","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","In conclusion, I think that long-term traffic and pollution reductions would depend on education the public to use public transport more, and on governments using public money to construct and run efficient system.","In conclusion, I think that long-term traffic and pollution reduction  depends on educating the public to use public transport more and on governments using public money to construct and run efficient systems.","Yes"
"3XAOZ9UYRYQ2N539VHEC9P1AJFC1Q6","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3WRFBPLXRANFHV2QSV5GI7HPHFD3NP","A2GDA7QID977M9","Submitted","Wed Mar 10 15:01:10 PST 2021","Wed Mar 10 15:01:42 PST 2021","Sat Mar 13 15:01:42 PST 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","In conclusion, I think that long-term traffic and pollution reductions would depend on education the public to use public transport more, and on governments using public money to construct and run efficient system.","In conclusion, I think that long-term traffic and pollution reduction  depends on educating the public to use public transport more and on governments using public money to construct and run efficient systems.","Yes"
"3B6F54KMR1BE0LIMNL3H4PGB13X1SV","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","308XBLVESI35ZOYV0V139AKB65IBRH","A1EF3SB1XTBETJ","Submitted","Wed Mar 10 18:08:17 PST 2021","Wed Mar 10 18:08:52 PST 2021","Sat Mar 13 18:08:52 PST 2021","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","And the fact that the queen herself remains tight-lipped when the song is sung shows clearly to me that it is really a song to be sung in honour of the majesty rather than for those that make up Great Britain.","And the fact that the Queen herself remains tight-lipped when the song is sung shows clearly to me that it is really a song to be sung in honour of the majesty rather than for those that make up Great Britain.","Yes"
"3B6F54KMR1BE0LIMNL3H4PGB13X1SV","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","34X6J5FLPTXB56H7B8PK28TJIOKQJB","AJ9O2ZA0E8UDZ","Submitted","Wed Mar 10 17:41:24 PST 2021","Wed Mar 10 17:41:28 PST 2021","Sat Mar 13 17:41:28 PST 2021","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","And the fact that the queen herself remains tight-lipped when the song is sung shows clearly to me that it is really a song to be sung in honour of the majesty rather than for those that make up Great Britain.","And the fact that the Queen herself remains tight-lipped when the song is sung shows clearly to me that it is really a song to be sung in honour of the majesty rather than for those that make up Great Britain.","Yes"
"3B6F54KMR1BE0LIMNL3H4PGB13X1SV","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3L6L49WXW0WW92FOO9EDYV994VC54R","A13XNZBCRSEGGY","Submitted","Wed Mar 10 18:10:58 PST 2021","Wed Mar 10 18:11:24 PST 2021","Sat Mar 13 18:11:24 PST 2021","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","And the fact that the queen herself remains tight-lipped when the song is sung shows clearly to me that it is really a song to be sung in honour of the majesty rather than for those that make up Great Britain.","And the fact that the Queen herself remains tight-lipped when the song is sung shows clearly to me that it is really a song to be sung in honour of the majesty rather than for those that make up Great Britain.","Yes"
"389A2A304NHYMF88UG9HBFTJA85C09","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","33TIN5LC049V8WVKG6F1Q0IILSR9Y4","A1EF3SB1XTBETJ","Submitted","Wed Mar 10 17:49:21 PST 2021","Wed Mar 10 17:49:37 PST 2021","Sat Mar 13 17:49:37 PST 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","This time it was easier to find help, a protection agent that watched the videos called and asked her to download the video because by watching this videos the hunters will know easily where the nests are located.","This time it was easier to find help, and a protection agent that watched the videos called and asked her to remove the video because by watching it, the hunters would easily know where the nests were located.","No"
"389A2A304NHYMF88UG9HBFTJA85C09","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3G0WWMR1UVJ7OW8SQ6HCVFA0R6CQNY","AF8OCFNA5KE8A","Submitted","Wed Mar 10 14:04:55 PST 2021","Wed Mar 10 14:05:18 PST 2021","Sat Mar 13 14:05:18 PST 2021","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","This time it was easier to find help, a protection agent that watched the videos called and asked her to download the video because by watching this videos the hunters will know easily where the nests are located.","This time it was easier to find help, and a protection agent that watched the videos called and asked her to remove the video because by watching it, the hunters would easily know where the nests were located.","Yes"
"389A2A304NHYMF88UG9HBFTJA85C09","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:33 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:33 PST 2021","","","3K4J6M3CXES9ROKPE67VFVMYMEHGAQ","AJ9O2ZA0E8UDZ","Submitted","Wed Mar 10 17:38:03 PST 2021","Wed Mar 10 17:38:06 PST 2021","Sat Mar 13 17:38:06 PST 2021","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","This time it was easier to find help, a protection agent that watched the videos called and asked her to download the video because by watching this videos the hunters will know easily where the nests are located.","This time it was easier to find help, and a protection agent that watched the videos called and asked her to remove the video because by watching it, the hunters would easily know where the nests were located.","Yes"
"39I4RL8QGIG62B1PZ9AKY9GC4CQ4HQ","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:31 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:31 PST 2021","","","3GNCZX450IMF41DOHPXI940QN4VAPD","AF8OCFNA5KE8A","Submitted","Wed Mar 10 14:18:53 PST 2021","Wed Mar 10 14:19:26 PST 2021","Sat Mar 13 14:19:26 PST 2021","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","I couldn't fully trust them at first when they seemingly gave up struggling with me and told they will send a package on behalf of me, but it reached to my house just before I was back home.","I couldn't fully trust them at first when they seemed to give up struggling with me and told me they will send a package on my behalf , but it reached my house just before I was back home.","Yes"
"39I4RL8QGIG62B1PZ9AKY9GC4CQ4HQ","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:31 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:31 PST 2021","","","3N8OEVH1FRPML5VOC8PLLZF52H5OOD","A20CVITAYVBNBU","Submitted","Wed Mar 10 17:01:25 PST 2021","Wed Mar 10 17:01:43 PST 2021","Sat Mar 13 17:01:43 PST 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","I couldn't fully trust them at first when they seemingly gave up struggling with me and told they will send a package on behalf of me, but it reached to my house just before I was back home.","I couldn't fully trust them at first when they seemed to give up struggling with me and told me they will send a package on my behalf , but it reached my house just before I was back home.","No"
"39I4RL8QGIG62B1PZ9AKY9GC4CQ4HQ","30MUBYSPBN2ZWECRPNEGUJ52CSASKE","Grammatical Error Corrections","Does the ""Corrected"" sentence correct all of the grammatical errors in the ""Original"" sentence? Please select ""Yes"" or ""No"".","English, grammar errors, correction","$0.02","Wed Mar 10 12:09:31 PST 2021","3","BatchId:4362628;OriginalHitTemplateId:928390905;","10800","259200","Sat Mar 13 12:09:31 PST 2021","","","3OXV7EAXLEP7AAWYTEJZGWV3MQN63J","A1EF3SB1XTBETJ","Submitted","Wed Mar 10 17:41:58 PST 2021","Wed Mar 10 17:42:08 PST 2021","Sat Mar 13 17:42:08 PST 2021","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","I couldn't fully trust them at first when they seemingly gave up struggling with me and told they will send a package on behalf of me, but it reached to my house just before I was back home.","I couldn't fully trust them at first when they seemed to give up struggling with me and told me they will send a package on my behalf , but it reached my house just before I was back home.","No"
